skill_id,student_id,python,java,sql,machine_learning,data_science,communication,coding_score
4237,5237,68,76,68,58,61,63,194
4238,5238,71,72,67,61,62,80,63
4239,5239,60,60,63,49,55,67,166
4240,5240,61,71,54,51,46,50,213
4241,5241,81,79,79,64,85,73,268
4242,5242,96,100,96,81,83,100,456
4243,5243,59,66,59,55,63,68,47
4244,5244,100,100,95,89,92,100,474
4245,5245,56,63,53,48,43,54,137
4246,5246,87,91,86,84,83,74,447
4247,5247,99,100,100,86,89,100,404
4248,5248,80,90,85,79,79,91,278
4249,5249,81,80,74,66,69,64,281
4250,5250,72,81,74,61,62,66,306
4251,5251,89,89,81,74,81,97,422
4252,5252,54,55,47,48,49,45,83
4253,5253,86,80,89,73,86,86,271
4254,5254,82,74,84,64,75,69,400
4255,5255,100,100,100,94,91,100,366
4256,5256,68,76,65,65,65,68,197
4257,5257,94,91,95,92,86,100,329
4258,5258,59,58,65,59,50,53,192
4259,5259,70,77,65,54,61,84,251
4260,5260,89,93,91,77,77,94,419
4261,5261,84,74,77,76,86,76,380
4262,5262,87,90,93,84,83,83,367
4263,5263,93,89,96,86,93,85,494
4264,5264,79,84,75,69,74,70,247
4265,5265,61,62,55,63,64,62,221
4266,5266,75,73,68,67,80,85,238
4267,5267,82,75,80,84,85,82,389
4268,5268,77,75,74,70,79,77,257
4269,5269,100,91,100,91,91,100,389
4270,5270,64,57,66,58,64,80,219
4271,5271,67,62,72,61,67,70,176
4272,5272,79,70,74,64,70,67,269
4273,5273,100,100,100,93,88,100,431
4274,5274,67,75,75,52,53,64,247
4275,5275,91,82,93,76,91,90,427
4276,5276,70,67,77,72,60,64,210
4277,5277,65,62,61,52,56,55,238
4278,5278,61,55,58,51,63,74,172
4279,5279,53,47,60,40,46,58,130
4280,5280,51,45,43,38,56,60,45
4281,5281,69,62,67,59,72,57,126
4282,5282,51,51,54,47,46,35,108
4283,5283,52,45,49,50,37,45,96
4284,5284,77,87,82,72,76,78,269
4285,5285,58,67,62,43,58,54,225
4286,5286,64,63,63,55,68,58,74
4287,5287,99,100,100,90,98,92,491
4288,5288,87,94,87,73,88,94,387
4289,5289,74,74,80,68,69,79,367
4290,5290,100,100,100,91,95,100,493
4291,5291,87,91,89,71,89,90,421
4292,5292,83,79,82,72,76,90,330
4293,5293,67,68,63,49,55,80,154
4294,5294,61,71,68,58,47,53,170
4295,5295,89,89,90,86,90,81,431
4296,5296,87,82,93,89,79,72,347
4297,5297,82,74,83,66,83,91,318
4298,5298,79,78,75,76,79,81,118
4299,5299,73,83,65,68,71,85,219
4300,5300,96,92,98,86,82,100,443
4301,5301,96,86,93,87,98,100,453
4302,5302,66,60,74,65,70,67,168
4303,5303,52,62,54,42,39,61,52
4304,5304,60,65,67,59,55,47,65
4305,5305,70,73,76,70,68,75,135
4306,5306,72,82,77,72,72,70,82
4307,5307,57,61,65,55,50,58,146
4308,5308,100,98,100,96,100,89,477
4309,5309,89,81,89,85,93,96,447
4310,5310,62,66,60,59,47,55,177
4311,5311,64,71,65,66,55,66,74
4312,5312,94,87,97,84,98,95,461
4313,5313,69,79,69,59,62,76,104
4314,5314,64,71,71,56,61,72,148
4315,5315,69,60,62,52,65,57,128
4316,5316,53,45,51,46,51,51,55
4317,5317,64,56,63,52,60,66,137
4318,5318,84,92,87,77,80,64,394
4319,5319,100,100,95,100,96,100,337
4320,5320,93,94,97,82,97,89,453
4321,5321,76,86,69,72,72,82,204
4322,5322,85,81,93,76,72,78,384
4323,5323,87,88,89,84,89,79,295
4324,5324,78,74,70,66,79,85,293
4325,5325,100,100,100,83,90,100,449
4326,5326,78,68,80,65,83,90,243
4327,5327,68,71,75,51,54,63,99
4328,5328,97,100,100,94,91,82,325
4329,5329,53,54,57,47,41,56,128
4330,5330,53,62,49,37,43,47,126
4331,5331,49,40,44,32,49,36,175
4332,5332,58,48,52,50,50,55,138
4333,5333,61,61,64,44,58,58,128
4334,5334,60,54,59,55,56,67,132
4335,5335,73,72,77,63,69,54,117
4336,5336,64,61,69,64,65,55,177
4337,5337,69,79,66,70,58,61,239
4338,5338,90,90,87,86,86,74,352
4339,5339,58,57,60,54,58,65,104
4340,5340,85,84,80,73,71,82,398
4341,5341,90,96,90,77,83,98,442
4342,5342,90,97,87,72,94,89,418
4343,5343,70,64,75,68,59,71,186
4344,5344,78,77,83,80,77,74,287
4345,5345,73,81,77,74,74,85,242
4346,5346,66,57,66,51,53,52,206
4347,5347,92,86,86,76,84,91,478
4348,5348,93,90,96,84,98,93,433
4349,5349,85,93,87,86,90,85,298
4350,5350,66,60,72,55,59,76,246
4351,5351,70,60,64,72,67,57,127
4352,5352,70,76,67,62,60,69,210
4353,5353,78,69,84,66,69,82,153
4354,5354,51,41,49,37,51,60,61
4355,5355,83,92,83,82,78,86,279
4356,5356,91,100,97,82,78,93,502
4357,5357,94,90,100,91,80,100,466
4358,5358,81,79,78,70,72,71,419
4359,5359,72,69,77,65,63,64,182
4360,5360,97,90,97,92,97,97,346
4361,5361,91,95,89,73,92,100,402
4362,5362,60,60,57,43,45,53,149
4363,5363,91,100,91,77,83,89,398
4364,5364,91,85,99,88,76,100,334
4365,5365,90,83,90,79,95,88,455
4366,5366,99,100,100,85,90,91,446
4367,5367,84,91,76,70,77,92,455
4368,5368,87,90,80,79,86,94,484
4369,5369,76,80,79,65,73,76,324
4370,5370,65,71,63,50,59,61,140
4371,5371,86,78,87,71,71,78,374
4372,5372,56,46,60,38,59,44,132
4373,5373,89,81,94,74,79,86,374
4374,5374,83,82,75,74,77,91,338
4375,5375,89,97,88,77,77,83,390
4376,5376,84,91,92,80,86,90,240
4377,5377,67,59,71,68,59,59,252
4378,5378,75,85,83,70,67,79,272
4379,5379,68,66,63,61,69,71,205
4380,5380,50,52,50,40,48,56,96
4381,5381,85,81,90,74,86,78,276
4382,5382,100,96,100,92,92,100,395
4383,5383,89,99,91,83,74,100,310
4384,5384,71,66,66,67,68,61,141
4385,5385,69,61,69,57,58,69,291
4386,5386,100,100,100,100,100,100,460
4387,5387,62,56,60,64,49,61,184
4388,5388,91,93,98,89,90,85,288
4389,5389,56,61,60,40,51,47,82
4390,5390,84,85,88,73,84,84,276
4391,5391,89,79,84,86,93,84,314
4392,5392,57,56,54,53,61,53,167
4393,5393,66,66,67,60,70,75,167
4394,5394,82,84,87,70,71,84,336
4395,5395,100,93,100,83,94,100,472
4396,5396,98,100,95,90,98,100,440
4397,5397,71,68,68,65,74,79,168
4398,5398,58,63,65,50,50,49,178
4399,5399,84,81,88,86,86,84,431
4400,5400,82,89,82,65,81,72,209
4401,5401,96,93,88,87,99,91,291
4402,5402,100,100,94,89,86,92,411
4403,5403,81,82,74,83,79,71,320
4404,5404,80,87,79,70,84,86,314
4405,5405,84,83,84,71,82,73,352
4406,5406,70,73,74,59,72,78,156
4407,5407,95,97,89,80,100,86,430
4408,5408,56,66,54,41,44,61,72
4409,5409,86,81,87,75,73,85,279
4410,5410,97,100,96,92,100,88,281
4411,5411,54,51,59,52,47,47,98
4412,5412,91,84,86,79,96,83,466
4413,5413,65,74,71,64,59,71,111
4414,5414,78,79,77,79,80,83,85
4415,5415,63,67,61,65,58,61,337
4416,5416,87,94,89,73,81,89,414
4417,5417,80,78,81,62,72,96,299
4418,5418,72,69,80,74,57,72,239
4419,5419,90,80,85,90,93,90,390
4420,5420,70,65,64,56,57,63,294
4421,5421,72,65,76,68,73,72,303
4422,5422,71,62,67,54,74,80,247
4423,5423,53,53,55,54,49,45,85
4424,5424,87,91,94,87,72,84,245
4425,5425,93,100,88,76,87,84,489
4426,5426,91,83,94,89,82,86,397
4427,5427,47,37,55,40,51,46,57
4428,5428,97,89,89,83,94,100,393
4429,5429,54,57,55,50,40,60,84
4430,5430,87,93,87,83,81,71,324
4431,5431,89,97,95,79,81,96,296
4432,5432,87,77,95,80,84,90,415
4433,5433,77,73,79,74,82,82,158
4434,5434,60,68,65,52,64,54,107
4435,5435,96,100,100,78,91,95,430
4436,5436,73,80,66,59,69,79,253
4437,5437,89,90,94,83,76,89,339
4438,5438,63,61,60,45,68,53,167
4439,5439,90,94,84,83,75,80,323
4440,5440,89,94,95,84,79,87,493
4441,5441,65,63,57,66,51,65,60
4442,5442,74,70,80,58,75,74,242
4443,5443,47,43,48,32,47,49,78
4444,5444,68,68,61,61,59,64,140
4445,5445,57,57,56,57,57,56,156
4446,5446,64,59,65,54,51,68,296
4447,5447,82,87,76,69,72,87,324
4448,5448,54,50,55,42,40,56,180
4449,5449,81,75,83,77,75,70,211
4450,5450,77,80,75,76,65,80,302
4451,5451,93,89,91,82,97,94,375
4452,5452,73,73,65,63,64,58,288
4453,5453,67,70,72,68,66,64,218
4454,5454,61,58,58,58,56,74,198
4455,5455,82,74,75,67,80,70,300
4456,5456,91,88,84,86,78,94,405
4457,5457,42,42,50,29,47,36,91
4458,5458,75,76,67,60,65,73,240
4459,5459,54,55,46,40,45,66,81
4460,5460,100,100,96,95,97,100,395
4461,5461,54,61,53,54,41,60,168
4462,5462,82,82,90,68,69,80,243
4463,5463,100,100,100,84,90,98,414
4464,5464,88,87,95,89,75,79,388
4465,5465,77,74,78,72,70,70,275
4466,5466,82,92,82,70,71,79,507
4467,5467,57,66,63,49,55,55,101
4468,5468,51,58,57,36,53,67,56
4469,5469,66,58,72,65,70,59,281
4470,5470,100,92,100,85,100,95,415
4471,5471,67,72,62,55,69,66,126
4472,5472,71,79,75,65,69,53,88
4473,5473,80,87,83,72,68,78,309
4474,5474,64,58,72,55,63,67,359
4475,5475,72,62,67,61,71,62,264
4476,5476,79,71,82,65,78,98,363
4477,5477,65,71,66,57,53,61,118
4478,5478,73,75,71,55,74,64,155
4479,5479,91,92,83,84,77,93,449
4480,5480,76,72,80,70,66,73,318
4481,5481,59,55,51,49,50,62,134
4482,5482,58,67,51,51,56,59,48
4483,5483,69,64,65,55,64,75,227
4484,5484,83,88,75,65,69,88,308
4485,5485,81,74,74,67,80,85,330
4486,5486,58,48,50,58,50,63,188
4487,5487,59,53,52,49,44,59,98
4488,5488,80,71,75,80,67,80,385
4489,5489,87,94,81,73,92,100,261
4490,5490,93,93,87,84,78,93,371
4491,5491,85,82,78,67,89,89,331
4492,5492,83,82,86,74,87,74,199
4493,5493,98,92,100,81,86,100,421
4494,5494,91,87,88,80,85,93,418
4495,5495,78,71,75,69,76,72,251
4496,5496,67,68,68,61,60,73,114
4497,5497,80,84,84,81,75,79,256
4498,5498,87,85,79,85,83,82,341
4499,5499,67,75,65,63,70,68,106
4500,5500,74,83,78,75,70,74,143
4501,5501,68,58,68,56,67,79,191
4502,5502,68,69,61,64,53,69,159
4503,5503,44,45,38,43,42,45,75
4504,5504,71,79,71,67,59,66,165
4505,5505,81,71,83,76,66,82,322
4506,5506,85,87,93,76,71,92,385
4507,5507,100,94,95,100,97,94,379
4508,5508,76,86,76,72,72,70,225
4509,5509,66,75,65,56,59,82,62
4510,5510,85,88,91,81,89,79,447
4511,5511,86,83,91,85,72,93,196
4512,5512,82,81,81,67,79,80,230
4513,5513,65,62,57,63,51,57,157
4514,5514,61,53,67,61,52,69,146
4515,5515,44,34,50,46,34,35,47
4516,5516,100,100,100,87,100,100,502
4517,5517,66,58,66,61,65,63,76
4518,5518,62,53,65,48,48,63,37
4519,5519,55,47,52,56,42,42,98
4520,5520,61,58,68,57,61,67,177
4521,5521,96,98,90,93,88,82,335
4522,5522,46,51,53,28,38,56,0
4523,5523,53,55,47,38,41,46,118
4524,5524,67,68,73,68,63,70,105
4525,5525,72,67,71,63,77,73,287
4526,5526,84,94,90,77,86,90,381
4527,5527,76,76,74,61,73,77,200
4528,5528,49,45,45,49,38,50,134
4529,5529,80,78,72,70,65,85,316
4530,5530,60,64,59,45,62,61,114
4531,5531,77,80,76,71,64,75,361
4532,5532,77,80,84,62,77,88,341
4533,5533,70,77,74,62,57,63,148
4534,5534,49,53,52,42,46,46,137
4535,5535,85,82,86,69,79,70,401
4536,5536,57,49,55,45,58,59,98
4537,5537,70,78,72,61,69,70,159
4538,5538,82,72,79,77,77,78,269
4539,5539,79,80,79,69,74,84,232
4540,5540,50,52,55,40,55,69,133
4541,5541,70,65,74,64,65,62,143
4542,5542,49,52,43,33,52,49,102
4543,5543,83,76,89,74,80,73,293
4544,5544,84,90,78,73,79,73,346
4545,5545,97,100,90,79,100,100,454
4546,5546,95,88,96,91,97,85,441
4547,5547,93,89,90,87,96,94,497
4548,5548,58,50,53,48,45,57,199
4549,5549,80,82,81,68,69,72,184
4550,5550,60,56,61,61,53,59,132
4551,5551,61,71,62,58,58,66,130
4552,5552,69,68,74,56,59,71,234
4553,5553,85,88,87,76,73,80,414
4554,5554,70,80,76,52,71,64,287
4555,5555,84,91,86,77,84,88,431
4556,5556,100,100,100,100,94,100,445
4557,5557,79,72,84,78,66,81,274
4558,5558,100,94,100,82,99,100,370
4559,5559,63,54,70,55,65,61,106
4560,5560,77,83,84,65,65,76,223
4561,5561,100,100,97,87,100,97,366
4562,5562,85,76,90,70,81,82,295
4563,5563,97,96,99,98,95,97,412
4564,5564,99,93,99,91,99,98,435
4565,5565,73,76,79,57,70,75,287
4566,5566,67,76,61,50,68,69,175
4567,5567,65,66,58,50,66,67,74
4568,5568,65,63,65,47,66,71,207
4569,5569,74,66,72,56,79,85,128
4570,5570,64,66,68,50,67,71,202
4571,5571,74,73,68,58,74,67,279
4572,5572,85,81,85,74,87,95,355
4573,5573,50,58,46,44,40,59,117
4574,5574,76,72,75,78,64,84,365
4575,5575,72,75,69,59,57,69,163
4576,5576,78,70,77,72,76,80,254
4577,5577,58,65,60,52,62,54,54
4578,5578,66,70,60,58,61,63,191
4579,5579,64,60,63,58,56,64,225
4580,5580,79,69,84,62,83,88,425
4581,5581,97,100,93,91,98,100,377
4582,5582,81,91,74,72,74,77,200
4583,5583,70,67,70,56,75,77,226
4584,5584,100,100,98,85,100,97,368
4585,5585,74,64,74,75,71,77,313
4586,5586,85,80,77,77,89,88,414
4587,5587,94,85,95,89,87,93,418
4588,5588,74,68,67,58,64,73,213
4589,5589,70,67,65,60,67,59,210
4590,5590,53,47,47,49,53,60,60
4591,5591,65,72,60,48,52,72,263
4592,5592,58,68,61,50,48,60,238
4593,5593,80,73,79,79,83,67,193
4594,5594,75,69,72,58,70,75,169
4595,5595,55,51,54,47,40,55,61
4596,5596,84,92,80,80,75,78,364
4597,5597,62,61,68,59,60,67,101
4598,5598,100,93,100,85,93,95,388
4599,5599,80,86,77,70,66,82,257
4600,5600,79,82,71,72,84,77,341
4601,5601,66,76,61,62,68,63,112
4602,5602,89,88,82,90,78,100,409
4603,5603,63,67,70,60,62,73,216
4604,5604,55,62,51,53,50,51,53
4605,5605,65,73,67,49,70,76,371
4606,5606,71,64,74,68,72,72,273
4607,5607,68,63,75,64,70,81,248
4608,5608,85,77,82,76,83,83,346
4609,5609,61,60,55,45,49,54,205
4610,5610,92,98,95,88,88,91,384
4611,5611,38,41,32,27,24,39,73
4612,5612,80,84,77,64,70,82,288
4613,5613,61,57,69,61,49,60,85
4614,5614,80,79,87,64,66,70,225
4615,5615,63,56,57,65,68,66,116
4616,5616,56,53,50,54,49,55,62
4617,5617,100,100,98,85,100,89,467
4618,5618,78,83,74,72,73,78,203
4619,5619,79,71,81,65,76,78,331
4620,5620,79,76,72,75,72,88,277
4621,5621,75,78,71,71,65,98,361
4622,5622,84,88,82,78,84,94,273
4623,5623,57,60,60,42,60,58,75
4624,5624,75,74,73,66,70,73,279
4625,5625,80,82,85,62,84,72,401
4626,5626,79,85,73,76,78,83,387
4627,5627,100,100,100,82,86,97,503
4628,5628,64,65,60,66,58,52,168
4629,5629,96,100,100,85,94,86,502
4630,5630,79,87,77,63,68,83,285
4631,5631,93,99,100,86,98,92,426
4632,5632,79,86,73,77,77,74,485
4633,5633,91,86,99,75,88,86,384
4634,5634,90,100,96,91,81,83,455
4635,5635,52,59,49,36,53,62,125
4636,5636,65,67,71,52,61,66,197
4637,5637,85,87,80,80,70,75,283
4638,5638,83,85,86,83,68,84,377
4639,5639,96,100,100,84,96,92,462
4640,5640,47,52,51,29,49,61,64
4641,5641,71,68,63,65,69,71,180
4642,5642,77,76,84,77,62,71,278
4643,5643,52,47,55,39,37,43,85
4644,5644,100,100,100,99,95,90,514
4645,5645,100,100,96,84,100,100,342
4646,5646,76,79,76,78,62,67,154
4647,5647,76,80,68,58,70,80,337
4648,5648,81,83,79,71,84,78,216
4649,5649,97,88,100,91,89,100,368
4650,5650,81,79,81,79,76,94,378
4651,5651,71,66,65,68,75,73,40
4652,5652,79,72,82,71,75,85,293
4653,5653,61,56,56,58,49,56,224
4654,5654,64,55,58,59,67,72,145
4655,5655,53,55,46,42,44,46,106
4656,5656,72,82,64,72,64,62,379
4657,5657,82,76,82,66,80,97,374
4658,5658,67,59,62,58,59,52,236
4659,5659,87,93,87,89,90,91,400
4660,5660,71,64,71,60,75,70,76
4661,5661,91,94,95,92,77,88,384
4662,5662,68,78,65,51,53,79,130
4663,5663,56,54,49,52,48,60,71
4664,5664,74,79,78,69,70,69,364
4665,5665,83,81,75,75,73,77,412
4666,5666,56,64,58,52,57,45,139
4667,5667,79,80,74,77,84,82,401
4668,5668,100,90,100,90,100,100,307
4669,5669,91,99,84,83,76,98,438
4670,5670,96,88,89,80,97,100,369
4671,5671,75,84,78,76,78,67,344
4672,5672,65,67,61,53,58,67,188
4673,5673,74,79,79,73,67,65,207
4674,5674,84,91,89,68,80,83,328
4675,5675,91,97,90,81,90,93,427
4676,5676,58,49,55,46,62,52,79
4677,5677,88,92,90,79,85,88,541
4678,5678,57,60,49,46,58,53,165
4679,5679,83,83,89,69,88,83,284
4680,5680,56,51,61,42,48,54,160
4681,5681,82,81,75,71,87,82,265
4682,5682,86,84,78,73,87,93,430
4683,5683,61,54,64,60,51,55,54
4684,5684,74,72,77,61,71,69,257
4685,5685,88,84,81,76,84,98,363
4686,5686,80,76,88,78,66,83,245
4687,5687,68,60,64,59,68,81,283
4688,5688,64,72,60,46,51,71,198
4689,5689,77,76,85,62,80,78,378
4690,5690,55,53,52,57,40,53,35
4691,5691,51,50,53,43,51,46,66
4692,5692,56,60,49,50,52,65,176
4693,5693,100,93,92,82,86,100,431
4694,5694,67,59,60,57,68,63,115
4695,5695,63,57,64,58,55,68,128
4696,5696,48,47,50,45,46,39,54
4697,5697,65,55,73,51,57,61,229
4698,5698,80,87,82,74,70,73,458
4699,5699,72,68,70,67,72,71,269
4700,5700,73,71,74,69,65,69,215
4701,5701,71,74,69,58,69,70,230
4702,5702,60,52,66,49,61,64,10
4703,5703,85,84,87,72,85,86,309
4704,5704,63,72,60,54,58,62,195
4705,5705,84,76,87,73,73,83,418
4706,5706,61,58,61,54,50,68,191
4707,5707,62,59,67,63,65,71,118
4708,5708,100,100,94,95,85,99,411
4709,5709,65,75,65,50,56,64,135
4710,5710,82,72,89,77,77,88,447
4711,5711,68,62,67,56,64,64,300
4712,5712,74,79,70,68,59,72,192
4713,5713,100,95,94,98,92,100,487
4714,5714,64,68,67,54,63,52,46
4715,5715,91,81,91,80,80,100,430
4716,5716,85,94,89,83,87,87,447
4717,5717,58,64,57,40,47,50,104
4718,5718,100,96,98,88,96,98,508
4719,5719,53,61,61,54,46,69,166
4720,5720,63,60,68,59,67,61,78
4721,5721,100,100,98,90,93,100,394
4722,5722,76,80,74,75,80,83,245
4723,5723,82,84,78,67,84,84,519
4724,5724,71,79,63,69,69,75,297
4725,5725,98,96,92,81,100,90,428
4726,5726,93,86,93,90,89,79,381
4727,5727,97,100,96,85,100,100,487
4728,5728,71,63,65,55,71,68,262
4729,5729,56,52,58,54,43,60,152
4730,5730,92,96,92,86,86,95,428
4731,5731,78,71,80,67,81,66,225
4732,5732,82,82,84,66,72,69,316
4733,5733,77,71,81,74,82,75,112
4734,5734,84,83,91,73,80,86,280
4735,5735,65,74,59,55,51,66,182
4736,5736,100,92,100,97,100,100,466
4737,5737,72,80,71,65,71,77,177
4738,5738,64,74,66,53,56,53,216
4739,5739,82,89,77,73,67,91,428
4740,5740,89,90,84,87,76,85,351
4741,5741,61,62,64,59,63,54,65
4742,5742,65,74,67,52,68,74,124
4743,5743,91,98,83,83,81,98,402
4744,5744,84,90,81,74,78,79,340
4745,5745,54,54,62,46,44,58,51
4746,5746,93,100,91,89,79,83,331
4747,5747,69,63,61,55,58,59,73
4748,5748,51,41,48,40,55,53,54
4749,5749,87,97,80,71,81,91,201
4750,5750,69,63,62,54,67,63,228
4751,5751,95,99,92,81,94,94,408
4752,5752,78,83,72,64,79,89,208
4753,5753,73,70,70,71,69,71,162
4754,5754,74,72,68,68,69,72,254
4755,5755,70,68,72,60,58,71,284
4756,5756,85,76,91,73,77,87,430
4757,5757,89,92,94,71,78,82,420
4758,5758,100,90,100,97,100,100,385
4759,5759,58,57,56,43,50,60,223
4760,5760,63,61,62,50,68,65,210
4761,5761,65,56,63,57,51,79,118
4762,5762,92,92,97,84,95,86,385
4763,5763,61,62,61,50,52,60,210
4764,5764,71,64,64,59,63,82,223
4765,5765,68,68,74,69,65,55,144
4766,5766,68,58,74,63,59,63,158
4767,5767,81,72,73,64,69,75,181
4768,5768,52,47,46,37,53,60,75
4769,5769,52,45,52,34,44,61,88
4770,5770,91,95,83,74,94,88,311
4771,5771,80,89,75,74,73,77,364
4772,5772,59,57,58,55,48,56,92
4773,5773,61,69,54,51,52,62,205
4774,5774,75,76,71,59,78,69,325
4775,5775,79,76,81,77,66,84,252
4776,5776,56,49,64,41,43,50,192
4777,5777,99,100,94,97,97,90,446
4778,5778,68,66,61,55,73,76,173
4779,5779,64,72,58,58,69,75,293
4780,5780,89,83,97,77,93,73,309
4781,5781,74,73,80,65,67,85,277
4782,5782,67,67,69,60,71,65,289
4783,5783,80,79,73,70,68,83,258
4784,5784,80,71,77,62,77,70,427
4785,5785,59,51,59,50,47,50,229
4786,5786,61,69,63,62,54,60,71
4787,5787,42,35,44,42,39,35,86
4788,5788,74,70,72,64,75,67,290
4789,5789,47,52,48,40,38,43,89
4790,5790,77,76,79,70,81,92,365
4791,5791,46,42,51,29,32,36,80
4792,5792,65,69,72,61,54,63,220
4793,5793,64,54,72,47,58,69,181
4794,5794,94,85,92,93,98,97,493
4795,5795,88,84,96,77,73,79,348
4796,5796,59,56,57,54,49,60,140
4797,5797,85,81,85,80,80,84,353
4798,5798,53,47,60,52,40,58,217
4799,5799,76,78,76,63,68,79,306
4800,5800,67,63,66,50,70,52,225
4801,5801,89,97,81,74,81,76,300
4802,5802,69,79,77,67,72,55,246
4803,5803,57,62,52,48,50,47,197
4804,5804,64,71,70,53,65,54,135
4805,5805,82,82,87,84,67,86,427
4806,5806,76,67,75,60,64,72,187
4807,5807,87,91,95,79,92,80,454
4808,5808,90,100,85,90,89,81,453
4809,5809,48,53,51,34,42,51,71
4810,5810,66,70,62,62,60,69,198
4811,5811,92,89,84,75,97,97,495
4812,5812,100,100,92,86,99,97,414
4813,5813,79,87,83,76,83,76,271
4814,5814,55,51,50,47,43,52,84
4815,5815,66,61,61,55,60,66,188
4816,5816,88,79,86,88,75,83,420
4817,5817,83,85,82,84,70,80,357
4818,5818,75,83,73,61,72,82,219
4819,5819,100,100,99,100,87,96,389
4820,5820,71,61,74,57,74,79,283
4821,5821,65,73,70,50,51,72,94
4822,5822,95,89,89,95,99,80,447
4823,5823,53,50,53,42,44,54,175
4824,5824,63,61,55,55,64,53,169
4825,5825,60,65,61,62,59,61,195
4826,5826,68,75,71,53,70,74,222
4827,5827,75,70,75,63,66,75,356
4828,5828,73,71,79,59,63,68,190
4829,5829,65,67,68,59,65,58,158
4830,5830,31,36,38,26,28,35,110
4831,5831,67,70,69,51,54,48,102
4832,5832,74,69,67,71,67,99,301
4833,5833,61,52,57,48,57,56,127
4834,5834,96,86,94,81,98,100,444
4835,5835,85,79,93,84,90,86,224
4836,5836,90,97,82,85,87,80,370
4837,5837,77,83,69,60,74,62,432
4838,5838,91,86,88,86,80,88,501
4839,5839,100,91,100,93,100,96,412
4840,5840,78,83,74,60,66,86,95
4841,5841,84,84,89,70,78,80,333
4842,5842,57,66,65,55,42,48,72
4843,5843,69,66,75,53,69,59,183
4844,5844,90,99,96,90,86,81,440
4845,5845,83,90,78,69,86,79,332
4846,5846,49,56,54,50,46,42,185
4847,5847,73,82,67,58,62,82,158
4848,5848,70,72,71,60,74,70,124
4849,5849,90,92,98,84,93,93,457
4850,5850,95,91,97,88,95,84,501
4851,5851,72,76,76,73,76,71,393
4852,5852,68,64,73,67,71,78,328
4853,5853,68,59,61,50,57,68,199
4854,5854,70,71,66,64,66,75,114
4855,5855,100,93,100,92,95,100,338
4856,5856,58,53,50,55,59,56,62
4857,5857,76,80,71,58,81,79,136
4858,5858,88,88,91,71,89,86,265
4859,5859,65,59,67,56,67,58,220
4860,5860,100,93,96,98,97,95,368
4861,5861,57,60,49,48,44,52,119
4862,5862,62,62,60,58,58,73,167
4863,5863,91,82,95,77,87,100,401
4864,5864,64,69,57,62,66,65,181
4865,5865,85,82,80,73,83,70,336
4866,5866,85,81,81,79,72,71,223
4867,5867,94,97,93,77,92,79,392
4868,5868,82,88,76,81,78,81,442
4869,5869,85,90,86,77,86,93,455
4870,5870,60,57,53,44,50,76,29
4871,5871,60,52,61,57,63,51,142
4872,5872,45,38,52,45,49,44,70
4873,5873,70,72,63,71,69,85,284
4874,5874,76,68,78,60,62,71,337
4875,5875,79,82,73,64,73,83,281
4876,5876,100,91,100,89,94,100,445
4877,5877,100,91,100,91,95,100,414
4878,5878,77,78,79,67,79,73,343
4879,5879,100,100,100,96,100,95,449
4880,5880,98,100,93,82,92,86,428
4881,5881,81,87,73,76,82,97,340
4882,5882,89,86,91,71,74,100,289
4883,5883,87,86,85,80,90,90,397
4884,5884,57,53,63,55,42,74,178
4885,5885,100,91,100,94,85,100,462
4886,5886,64,60,62,49,64,68,258
4887,5887,45,48,44,37,48,36,39
4888,5888,58,61,56,57,48,38,112
4889,5889,80,84,83,68,67,79,299
4890,5890,86,88,93,72,82,86,300
4891,5891,94,100,89,91,86,92,459
4892,5892,79,88,85,64,84,69,330
4893,5893,79,80,71,74,71,85,298
4894,5894,66,71,67,64,63,47,68
4895,5895,92,96,88,77,77,84,562
4896,5896,73,69,70,56,73,81,309
4897,5897,80,88,88,70,84,87,242
4898,5898,100,92,99,85,90,89,390
4899,5899,90,90,95,88,84,100,350
4900,5900,70,66,66,60,66,65,316
4901,5901,83,88,76,79,79,78,491
4902,5902,69,73,75,57,70,66,136
4903,5903,71,62,75,63,58,69,302
4904,5904,81,73,81,83,79,73,363
4905,5905,71,81,77,72,60,67,263
4906,5906,76,70,68,72,78,86,240
4907,5907,77,71,76,74,68,85,84
4908,5908,68,73,75,59,58,74,222
4909,5909,73,82,76,56,67,67,346
4910,5910,64,61,72,50,62,65,75
4911,5911,72,80,73,74,64,70,182
4912,5912,90,99,88,79,76,85,367
4913,5913,58,48,61,41,53,68,76
4914,5914,96,100,89,93,96,100,411
4915,5915,83,74,89,77,88,70,358
4916,5916,100,95,100,94,94,100,500
4917,5917,95,100,89,91,80,98,409
4918,5918,86,78,93,77,74,85,355
4919,5919,86,82,87,78,82,81,384
4920,5920,86,84,78,82,78,95,316
4921,5921,78,71,75,71,68,80,71
4922,5922,69,63,68,56,68,88,287
4923,5923,78,74,76,64,70,73,407
4924,5924,64,67,56,64,52,63,155
4925,5925,74,69,78,73,64,79,162
4926,5926,69,67,77,62,68,71,178
4927,5927,52,60,53,53,40,46,99
4928,5928,90,89,84,82,76,79,283
4929,5929,85,89,90,85,72,91,378
4930,5930,100,96,100,97,86,100,396
4931,5931,65,65,66,55,64,56,4
4932,5932,51,41,51,50,49,54,104
4933,5933,82,87,80,84,82,85,319
4934,5934,74,83,81,60,62,75,376
