academic_id,student_id,semester,cgpa,sgpa,class_rank,backlogs,internal_avg,external_avg
3020,4020,7,6.42,6.19,52,3,19.3,44.9
3021,4021,5,8.88,9.05,2,0,26.6,62.2
3022,4022,4,9.17,9.11,12,0,27.5,64.2
3023,4023,1,8.44,8.75,32,1,25.3,59.1
3024,4024,3,8.54,8.18,1,0,25.6,59.8
3025,4025,2,7.9,8.21,4,1,23.7,55.3
3026,4026,4,8.13,8.4,15,1,24.4,56.9
3027,4027,8,7.81,7.54,64,1,23.4,54.7
3028,4028,5,9.19,9.49,93,0,27.6,64.3
3029,4029,8,7.45,7.39,17,2,22.4,52.1
3030,4030,5,9.25,9.38,87,0,27.8,64.8
3031,4031,6,8.01,7.66,110,1,24.0,56.1
3032,4032,4,6.05,6.04,68,3,18.1,42.4
3033,4033,6,7.1,7.15,29,1,21.3,49.7
3034,4034,5,8.13,8.13,68,1,24.4,56.9
3035,4035,6,6.44,6.65,12,2,19.3,45.1
3036,4036,1,8.27,8.14,53,0,24.8,57.9
3037,4037,1,9.63,9.92,79,0,28.9,67.4
3038,4038,5,9.79,9.42,111,0,29.4,68.5
3039,4039,7,7.47,7.54,79,1,22.4,52.3
3040,4040,7,8.39,8.1,107,0,25.2,58.7
3041,4041,4,9.58,9.57,99,0,28.7,67.1
3042,4042,7,6.84,7.09,55,2,20.5,47.9
3043,4043,3,8.03,7.7,25,1,24.1,56.2
3044,4044,8,7.25,7.18,64,2,21.8,50.8
3045,4045,7,7.26,7.21,84,2,21.8,50.8
3046,4046,2,8.15,8.16,29,1,24.5,57.1
3047,4047,6,7.7,7.33,21,1,23.1,53.9
3048,4048,6,8.19,8.35,44,1,24.6,57.3
3049,4049,1,5.62,5.56,111,4,16.9,39.3
3050,4050,4,7.61,7.36,3,1,22.8,53.3
3051,4051,8,9.33,9.54,41,0,28.0,65.3
3052,4052,4,9.41,9.12,33,0,28.2,65.9
3053,4053,3,8.42,8.81,76,1,25.3,58.9
3054,4054,3,7.65,7.44,79,2,23.0,53.6
3055,4055,1,7.08,7.34,24,1,21.2,49.6
3056,4056,2,7.55,7.78,107,2,22.6,52.9
3057,4057,6,7.81,8.18,64,2,23.4,54.7
3058,4058,1,9.59,9.61,81,0,28.8,67.1
3059,4059,3,6.14,5.75,116,3,18.4,43.0
3060,4060,5,6.74,7.05,6,2,20.2,47.2
3061,4061,2,6.04,6.06,54,3,18.1,42.3
3062,4062,8,9.29,9.04,109,0,27.9,65.0
3063,4063,4,7.49,7.48,9,1,22.5,52.4
3064,4064,3,9.07,8.77,35,0,27.2,63.5
3065,4065,8,8.72,8.64,53,0,26.2,61.0
3066,4066,7,7.11,6.92,32,2,21.3,49.8
3067,4067,7,9.76,10.0,73,0,29.3,68.3
3068,4068,3,6.06,5.75,2,2,18.2,42.4
3069,4069,5,8.67,8.92,78,1,26.0,60.7
3070,4070,1,5.91,6.24,33,3,17.7,41.4
3071,4071,5,7.7,7.79,36,2,23.1,53.9
3072,4072,2,6.72,6.84,102,2,20.2,47.0
3073,4073,2,8.4,8.57,12,1,25.2,58.8
3074,4074,8,7.48,7.46,67,2,22.4,52.4
3075,4075,5,8.67,9.06,2,0,26.0,60.7
3076,4076,6,7.68,7.8,72,1,23.0,53.8
3077,4077,8,9.6,9.4,104,0,28.8,67.2
3078,4078,3,8.34,8.24,10,1,25.0,58.4
3079,4079,4,7.08,6.77,54,2,21.2,49.6
3080,4080,2,6.24,6.23,79,2,18.7,43.7
3081,4081,7,6.26,6.13,92,3,18.8,43.8
3082,4082,3,9.79,9.72,57,0,29.4,68.5
3083,4083,1,8.84,8.72,72,0,26.5,61.9
3084,4084,8,6.49,6.56,14,2,19.5,45.4
3085,4085,4,5.63,5.32,83,3,16.9,39.4
3086,4086,6,7.47,7.6,117,1,22.4,52.3
3087,4087,8,7.4,7.61,8,2,22.2,51.8
3088,4088,4,8.66,8.36,80,0,26.0,60.6
3089,4089,8,6.08,6.3,86,3,18.2,42.6
3090,4090,3,6.54,6.25,55,3,19.6,45.8
3091,4091,7,8.04,7.87,95,1,24.1,56.3
3092,4092,1,7.97,7.83,97,1,23.9,55.8
3093,4093,6,5.97,6.12,72,3,17.9,41.8
3094,4094,3,6.15,5.83,58,3,18.5,43.1
3095,4095,4,6.12,6.17,43,2,18.4,42.8
3096,4096,7,7.86,8.02,55,1,23.6,55.0
3097,4097,8,9.57,9.25,34,0,28.7,67.0
3098,4098,6,6.13,6.04,120,3,18.4,42.9
3099,4099,4,9.74,9.81,47,0,29.2,68.2
3100,4100,1,8.86,8.69,38,0,26.6,62.0
3101,4101,5,7.67,7.96,12,1,23.0,53.7
3102,4102,7,6.23,5.91,110,2,18.7,43.6
3103,4103,3,7.3,7.16,21,2,21.9,51.1
3104,4104,8,8.47,8.12,71,0,25.4,59.3
3105,4105,7,8.93,8.61,43,0,26.8,62.5
3106,4106,5,8.78,8.91,99,0,26.3,61.5
3107,4107,8,5.78,5.98,63,3,17.3,40.5
3108,4108,5,7.18,7.41,19,2,21.5,50.3
3109,4109,1,7.35,7.34,6,1,22.0,51.4
3110,4110,6,9.37,9.76,115,0,28.1,65.6
3111,4111,4,7.45,7.16,111,1,22.4,52.1
3112,4112,6,7.22,7.03,33,1,21.7,50.5
3113,4113,2,7.48,7.73,94,2,22.4,52.4
3114,4114,3,7.21,6.96,32,1,21.6,50.5
3115,4115,1,7.23,7.54,48,1,21.7,50.6
3116,4116,4,8.25,7.95,46,0,24.8,57.8
3117,4117,3,9.41,9.3,89,0,28.2,65.9
3118,4118,6,6.06,6.16,44,3,18.2,42.4
3119,4119,7,7.94,8.32,92,1,23.8,55.6
3120,4120,5,9.77,10.0,59,0,29.3,68.4
3121,4121,5,6.21,6.09,78,3,18.6,43.5
3122,4122,2,6.42,6.1,104,3,19.3,44.9
3123,4123,2,7.14,7.36,85,2,21.4,50.0
3124,4124,3,6.28,6.53,42,3,18.8,44.0
3125,4125,7,6.54,6.26,60,2,19.6,45.8
3126,4126,4,6.59,6.41,86,2,19.8,46.1
3127,4127,8,7.98,8.19,74,1,23.9,55.9
3128,4128,6,6.55,6.88,47,3,19.6,45.9
3129,4129,5,5.96,6.07,67,3,17.9,41.7
3130,4130,5,7.8,7.87,48,1,23.4,54.6
3131,4131,3,9.16,9.08,26,0,27.5,64.1
3132,4132,8,5.54,5.54,80,4,16.6,38.8
3133,4133,2,5.96,6.17,45,3,17.9,41.7
3134,4134,5,8.29,8.0,57,1,24.9,58.0
3135,4135,3,6.25,6.56,63,3,18.8,43.8
3136,4136,2,6.34,6.37,112,3,19.0,44.4
3137,4137,5,8.25,8.41,30,1,24.8,57.8
3138,4138,1,6.44,6.08,120,2,19.3,45.1
3139,4139,3,7.62,7.87,25,1,22.9,53.3
3140,4140,6,6.74,6.38,33,2,20.2,47.2
3141,4141,5,5.82,5.44,88,3,17.5,40.7
3142,4142,4,8.27,8.54,82,0,24.8,57.9
3143,4143,7,7.41,7.48,57,2,22.2,51.9
3144,4144,7,8.41,8.78,72,1,25.2,58.9
3145,4145,3,6.79,7.13,41,2,20.4,47.5
3146,4146,3,6.77,6.4,8,2,20.3,47.4
3147,4147,1,7.41,7.5,45,1,22.2,51.9
3148,4148,4,6.93,6.65,101,2,20.8,48.5
3149,4149,5,7.25,7.12,14,2,21.8,50.8
3150,4150,4,8.78,8.54,52,0,26.3,61.5
3151,4151,2,6.21,5.83,5,2,18.6,43.5
3152,4152,3,8.92,8.87,41,0,26.8,62.4
3153,4153,2,9.34,9.24,14,0,28.0,65.4
3154,4154,1,8.0,8.19,8,1,24.0,56.0
3155,4155,8,9.27,9.51,28,0,27.8,64.9
3156,4156,7,8.34,8.13,35,1,25.0,58.4
3157,4157,5,9.34,9.41,23,0,28.0,65.4
3158,4158,3,9.65,9.58,109,0,29.0,67.5
3159,4159,3,7.04,6.65,9,2,21.1,49.3
3160,4160,3,8.91,9.01,109,1,26.7,62.4
3161,4161,4,7.68,7.95,103,1,23.0,53.8
3162,4162,3,7.41,7.32,96,2,22.2,51.9
3163,4163,6,9.68,9.66,45,0,29.0,67.8
3164,4164,6,9.07,9.05,70,0,27.2,63.5
3165,4165,1,7.6,7.27,106,1,22.8,53.2
3166,4166,4,9.4,9.43,118,0,28.2,65.8
3167,4167,2,8.16,7.96,99,1,24.5,57.1
3168,4168,4,8.8,9.0,2,0,26.4,61.6
3169,4169,5,9.55,9.87,103,0,28.7,66.9
3170,4170,3,7.94,8.16,111,2,23.8,55.6
3171,4171,6,6.44,6.48,66,2,19.3,45.1
3172,4172,7,6.28,6.63,111,2,18.8,44.0
3173,4173,2,7.69,7.37,101,2,23.1,53.8
3174,4174,2,6.27,6.37,34,2,18.8,43.9
3175,4175,3,8.81,8.69,87,0,26.4,61.7
3176,4176,7,9.42,9.79,105,0,28.3,65.9
3177,4177,3,7.8,7.71,40,1,23.4,54.6
3178,4178,4,8.01,7.83,12,1,24.0,56.1
3179,4179,4,7.65,7.49,77,1,23.0,53.6
3180,4180,7,9.6,9.37,73,0,28.8,67.2
3181,4181,3,8.83,8.45,68,0,26.5,61.8
3182,4182,2,9.19,9.43,92,0,27.6,64.3
3183,4183,5,7.38,7.41,40,2,22.1,51.7
3184,4184,3,7.99,8.18,91,1,24.0,55.9
3185,4185,7,6.09,6.05,60,3,18.3,42.6
3186,4186,2,7.42,7.74,54,2,22.3,51.9
3187,4187,5,9.31,9.34,107,0,27.9,65.2
3188,4188,2,7.68,7.97,67,2,23.0,53.8
3189,4189,4,8.99,8.61,105,0,27.0,62.9
3190,4190,4,5.96,5.7,82,3,17.9,41.7
3191,4191,1,9.52,9.53,63,0,28.6,66.6
3192,4192,2,6.56,6.74,48,3,19.7,45.9
3193,4193,6,7.79,7.41,37,1,23.4,54.5
3194,4194,6,9.1,9.48,23,0,27.3,63.7
3195,4195,7,8.3,8.11,63,0,24.9,58.1
3196,4196,2,9.53,9.19,110,0,28.6,66.7
3197,4197,3,6.45,6.47,60,3,19.4,45.1
3198,4198,3,5.75,5.95,41,3,17.2,40.2
3199,4199,2,7.91,7.86,36,1,23.7,55.4
3200,4200,4,6.3,5.93,41,2,18.9,44.1
3201,4201,1,7.19,7.47,28,2,21.6,50.3
3202,4202,5,8.12,8.13,117,1,24.4,56.8
3203,4203,2,9.32,9.52,35,0,28.0,65.2
3204,4204,3,5.64,5.66,79,4,16.9,39.5
3205,4205,1,9.15,8.9,7,0,27.5,64.0
3206,4206,2,8.14,8.09,76,1,24.4,57.0
3207,4207,6,8.44,8.24,15,1,25.3,59.1
3208,4208,7,7.3,6.96,58,2,21.9,51.1
3209,4209,5,5.99,6.09,64,3,18.0,41.9
3210,4210,8,7.37,7.11,76,2,22.1,51.6
3211,4211,2,9.48,9.85,96,0,28.4,66.4
3212,4212,4,8.98,8.91,1,0,26.9,62.9
3213,4213,1,6.07,6.3,114,3,18.2,42.5
3214,4214,5,8.75,8.97,92,0,26.2,61.2
3215,4215,7,9.36,9.74,103,0,28.1,65.5
3216,4216,4,8.84,9.0,94,0,26.5,61.9
3217,4217,1,7.79,8.16,110,2,23.4,54.5
3218,4218,5,5.94,5.63,81,3,17.8,41.6
3219,4219,6,6.68,6.5,1,3,20.0,46.8
3220,4220,8,6.64,6.68,2,2,19.9,46.5
3221,4221,6,9.46,9.31,96,0,28.4,66.2
3222,4222,1,7.66,7.69,99,1,23.0,53.6
3223,4223,1,5.53,5.68,12,4,16.6,38.7
3224,4224,7,7.19,7.01,112,2,21.6,50.3
3225,4225,6,7.76,8.13,11,1,23.3,54.3
3226,4226,4,6.84,7.08,16,2,20.5,47.9
3227,4227,1,9.74,9.46,103,0,29.2,68.2
3228,4228,7,8.78,8.69,28,0,26.3,61.5
3229,4229,8,6.69,6.93,63,2,20.1,46.8
3230,4230,5,5.92,5.69,67,3,17.8,41.4
3231,4231,6,7.8,7.92,98,2,23.4,54.6
3232,4232,8,7.52,7.55,26,1,22.6,52.6
3233,4233,1,9.18,8.95,37,0,27.5,64.3
3234,4234,7,7.96,8.23,40,1,23.9,55.7
3235,4235,5,9.59,9.4,3,0,28.8,67.1
3236,4236,8,7.97,7.99,34,1,23.9,55.8
3237,4237,3,9.67,9.84,38,0,29.0,67.7
3238,4238,8,6.91,6.67,41,2,20.7,48.4
3239,4239,8,9.46,9.19,60,0,28.4,66.2
3240,4240,6,6.61,6.63,48,3,19.8,46.3
3241,4241,3,7.32,7.21,98,2,22.0,51.2
3242,4242,7,7.95,7.61,63,1,23.9,55.6
3243,4243,5,6.2,6.11,52,2,18.6,43.4
3244,4244,5,6.93,7.33,27,2,20.8,48.5
3245,4245,6,8.39,8.78,62,1,25.2,58.7
3246,4246,4,9.08,9.27,9,0,27.2,63.6
3247,4247,6,9.71,9.54,8,0,29.1,68.0
3248,4248,1,7.69,7.92,82,1,23.1,53.8
3249,4249,3,9.04,9.25,59,0,27.1,63.3
3250,4250,8,8.85,8.83,14,0,26.5,61.9
3251,4251,6,8.23,8.6,87,1,24.7,57.6
3252,4252,3,6.24,6.42,62,2,18.7,43.7
3253,4253,3,7.58,7.79,75,1,22.7,53.1
3254,4254,5,8.88,8.64,5,0,26.6,62.2
3255,4255,5,5.59,5.62,117,4,16.8,39.1
3256,4256,4,7.29,7.44,5,2,21.9,51.0
3257,4257,7,7.9,7.6,29,1,23.7,55.3
3258,4258,4,8.55,8.17,17,0,25.7,59.9
3259,4259,8,9.0,8.96,11,0,27.0,63.0
3260,4260,5,6.27,6.36,83,3,18.8,43.9
3261,4261,1,6.94,6.75,61,2,20.8,48.6
3262,4262,6,9.77,10.0,93,0,29.3,68.4
3263,4263,6,8.39,8.27,59,1,25.2,58.7
3264,4264,6,7.51,7.64,9,2,22.5,52.6
3265,4265,3,9.43,9.78,101,0,28.3,66.0
3266,4266,1,6.06,5.91,76,3,18.2,42.4
3267,4267,8,7.9,8.16,42,1,23.7,55.3
3268,4268,3,6.02,5.78,73,3,18.1,42.1
3269,4269,2,6.19,6.16,42,3,18.6,43.3
3270,4270,8,7.62,7.66,41,1,22.9,53.3
3271,4271,4,7.82,8.14,29,1,23.5,54.7
3272,4272,5,5.56,5.71,22,3,16.7,38.9
3273,4273,6,9.54,9.37,78,0,28.6,66.8
3274,4274,1,6.86,6.83,14,2,20.6,48.0
3275,4275,2,8.68,8.84,93,0,26.0,60.8
3276,4276,4,8.45,8.47,65,0,25.3,59.1
3277,4277,1,9.03,9.02,106,0,27.1,63.2
3278,4278,7,6.58,6.94,63,3,19.7,46.1
3279,4279,6,8.21,7.96,53,1,24.6,57.5
3280,4280,5,8.59,8.6,96,0,25.8,60.1
3281,4281,3,8.87,8.59,4,0,26.6,62.1
3282,4282,7,6.11,6.47,104,3,18.3,42.8
3283,4283,4,8.53,8.66,90,0,25.6,59.7
3284,4284,7,6.59,6.6,41,2,19.8,46.1
3285,4285,4,8.34,8.45,107,1,25.0,58.4
3286,4286,5,8.5,8.47,12,1,25.5,59.5
3287,4287,2,9.04,8.86,38,0,27.1,63.3
3288,4288,4,8.46,8.79,47,0,25.4,59.2
3289,4289,1,8.36,8.38,111,1,25.1,58.5
3290,4290,7,8.75,8.53,3,0,26.2,61.2
3291,4291,7,6.37,6.3,65,3,19.1,44.6
3292,4292,6,7.22,7.03,50,2,21.7,50.5
3293,4293,7,7.2,7.39,85,1,21.6,50.4
3294,4294,7,7.87,7.51,75,2,23.6,55.1
3295,4295,2,8.41,8.69,114,1,25.2,58.9
3296,4296,2,6.17,5.84,48,3,18.5,43.2
3297,4297,1,6.19,6.22,3,3,18.6,43.3
3298,4298,7,9.48,9.81,50,0,28.4,66.4
3299,4299,4,9.24,9.56,70,0,27.7,64.7
3300,4300,1,5.86,5.64,37,3,17.6,41.0
3301,4301,3,5.86,5.82,110,4,17.6,41.0
3302,4302,7,9.51,9.58,58,0,28.5,66.6
3303,4303,1,8.73,8.85,41,0,26.2,61.1
3304,4304,2,7.37,7.59,120,2,22.1,51.6
3305,4305,2,6.88,7.09,13,2,20.6,48.2
3306,4306,6,9.18,9.06,113,0,27.5,64.3
3307,4307,6,6.84,6.71,78,2,20.5,47.9
3308,4308,1,9.19,8.98,22,0,27.6,64.3
3309,4309,3,6.34,6.73,34,2,19.0,44.4
3310,4310,2,8.86,8.55,27,1,26.6,62.0
3311,4311,6,8.62,8.82,99,1,25.9,60.3
3312,4312,8,6.32,6.41,58,3,19.0,44.2
3313,4313,7,6.09,5.89,29,3,18.3,42.6
3314,4314,8,7.51,7.8,88,2,22.5,52.6
3315,4315,7,7.59,7.6,54,1,22.8,53.1
3316,4316,3,5.77,5.41,45,3,17.3,40.4
3317,4317,5,8.87,8.51,47,0,26.6,62.1
3318,4318,6,6.4,6.5,29,2,19.2,44.8
3319,4319,2,8.59,8.27,36,0,25.8,60.1
3320,4320,5,6.37,6.49,61,2,19.1,44.6
3321,4321,2,6.02,6.15,59,3,18.1,42.1
3322,4322,7,9.56,9.43,93,0,28.7,66.9
3323,4323,3,9.66,9.46,79,0,29.0,67.6
3324,4324,5,7.79,7.54,49,1,23.4,54.5
3325,4325,6,6.73,6.55,17,3,20.2,47.1
3326,4326,8,5.86,5.89,64,3,17.6,41.0
3327,4327,6,7.05,7.35,17,2,21.1,49.4
3328,4328,8,9.79,9.47,93,0,29.4,68.5
3329,4329,6,7.7,7.66,76,1,23.1,53.9
3330,4330,4,7.36,7.32,74,1,22.1,51.5
3331,4331,4,6.83,6.65,25,2,20.5,47.8
3332,4332,1,8.86,8.75,91,0,26.6,62.0
3333,4333,2,7.5,7.59,35,1,22.5,52.5
3334,4334,1,8.34,7.99,90,1,25.0,58.4
3335,4335,3,9.55,9.33,72,0,28.7,66.9
3336,4336,7,6.14,6.28,51,2,18.4,43.0
3337,4337,2,8.81,8.49,32,0,26.4,61.7
3338,4338,3,9.08,8.93,52,0,27.2,63.6
3339,4339,3,6.13,6.16,34,3,18.4,42.9
3340,4340,2,7.51,7.34,80,2,22.5,52.6
3341,4341,6,8.38,8.32,38,1,25.1,58.7
3342,4342,5,8.44,8.64,74,1,25.3,59.1
3343,4343,2,6.51,6.49,78,3,19.5,45.6
3344,4344,6,5.97,5.66,113,3,17.9,41.8
3345,4345,2,6.46,6.68,13,2,19.4,45.2
3346,4346,1,8.95,8.69,1,0,26.8,62.6
3347,4347,7,8.71,8.97,60,0,26.1,61.0
3348,4348,6,9.11,9.28,32,0,27.3,63.8
3349,4349,4,6.73,6.73,18,2,20.2,47.1
3350,4350,3,7.72,7.89,66,1,23.2,54.0
3351,4351,3,7.1,6.96,65,2,21.3,49.7
3352,4352,1,7.72,8.11,41,1,23.2,54.0
3353,4353,4,8.98,9.33,105,0,26.9,62.9
3354,4354,4,7.12,7.25,61,2,21.4,49.8
3355,4355,2,6.16,6.38,70,3,18.5,43.1
3356,4356,1,6.79,7.0,33,2,20.4,47.5
3357,4357,2,9.38,9.45,95,0,28.1,65.7
3358,4358,4,8.63,8.39,101,0,25.9,60.4
3359,4359,3,6.67,7.0,112,3,20.0,46.7
3360,4360,7,7.29,7.06,39,1,21.9,51.0
3361,4361,7,9.05,8.76,102,0,27.2,63.4
3362,4362,4,8.31,8.25,8,1,24.9,58.2
3363,4363,5,6.26,6.15,45,3,18.8,43.8
3364,4364,5,7.84,8.03,49,1,23.5,54.9
3365,4365,2,7.62,7.83,15,1,22.9,53.3
3366,4366,8,5.58,5.51,29,3,16.7,39.1
3367,4367,3,7.46,7.43,89,1,22.4,52.2
3368,4368,2,5.96,5.83,72,3,17.9,41.7
3369,4369,1,6.87,7.03,90,2,20.6,48.1
3370,4370,2,8.51,8.4,73,0,25.5,59.6
3371,4371,7,6.76,6.83,22,2,20.3,47.3
3372,4372,8,7.57,7.7,32,1,22.7,53.0
3373,4373,8,6.86,6.7,72,3,20.6,48.0
3374,4374,2,6.75,6.57,16,2,20.2,47.2
3375,4375,4,9.23,8.98,38,0,27.7,64.6
3376,4376,7,7.61,7.37,89,1,22.8,53.3
3377,4377,5,6.4,6.16,78,3,19.2,44.8
3378,4378,5,8.33,8.0,20,0,25.0,58.3
3379,4379,1,8.65,9.0,35,0,26.0,60.6
3380,4380,6,9.49,9.53,3,0,28.5,66.4
3381,4381,2,5.79,5.76,46,3,17.4,40.5
3382,4382,7,6.98,6.86,43,2,20.9,48.9
3383,4383,7,7.02,6.87,103,2,21.1,49.1
3384,4384,1,6.4,6.39,80,3,19.2,44.8
3385,4385,2,6.82,6.45,74,2,20.5,47.7
3386,4386,1,8.16,7.91,29,1,24.5,57.1
3387,4387,8,7.35,7.29,31,1,22.0,51.4
3388,4388,7,8.09,8.14,60,1,24.3,56.6
3389,4389,8,9.66,10.0,70,0,29.0,67.6
3390,4390,4,8.64,8.86,28,0,25.9,60.5
3391,4391,8,6.77,6.71,27,2,20.3,47.4
3392,4392,4,9.15,9.53,29,0,27.5,64.0
3393,4393,1,6.22,6.21,7,2,18.7,43.5
3394,4394,4,7.99,7.88,65,1,24.0,55.9
3395,4395,6,6.82,6.78,19,2,20.5,47.7
3396,4396,4,7.33,7.43,35,2,22.0,51.3
3397,4397,4,7.04,7.35,72,2,21.1,49.3
3398,4398,2,9.5,9.4,43,0,28.5,66.5
3399,4399,7,7.68,7.46,11,1,23.0,53.8
3400,4400,7,9.7,9.99,89,0,29.1,67.9
3401,4401,5,8.24,8.46,91,1,24.7,57.7
3402,4402,1,7.25,7.47,56,2,21.8,50.8
3403,4403,8,7.26,7.23,83,2,21.8,50.8
3404,4404,2,7.84,8.16,108,1,23.5,54.9
3405,4405,8,9.44,9.36,92,0,28.3,66.1
3406,4406,1,8.1,8.05,86,0,24.3,56.7
3407,4407,4,8.48,8.45,34,1,25.4,59.4
3408,4408,1,6.12,6.41,58,3,18.4,42.8
3409,4409,2,5.53,5.69,114,4,16.6,38.7
3410,4410,4,5.62,5.5,1,4,16.9,39.3
3411,4411,5,8.94,8.88,106,0,26.8,62.6
3412,4412,5,6.96,7.33,69,2,20.9,48.7
3413,4413,2,6.96,6.67,100,2,20.9,48.7
3414,4414,7,8.31,7.94,60,1,24.9,58.2
3415,4415,8,7.29,7.65,51,1,21.9,51.0
3416,4416,1,8.89,9.15,115,0,26.7,62.2
3417,4417,5,6.78,6.64,69,3,20.3,47.5
3418,4418,5,6.17,5.77,45,3,18.5,43.2
3419,4419,8,5.8,5.74,48,3,17.4,40.6
3420,4420,3,8.68,8.94,69,0,26.0,60.8
3421,4421,3,7.12,6.96,56,2,21.4,49.8
3422,4422,6,5.69,5.56,54,4,17.1,39.8
3423,4423,2,9.42,9.73,79,0,28.3,65.9
3424,4424,2,9.08,9.03,116,0,27.2,63.6
3425,4425,8,6.03,6.03,71,3,18.1,42.2
3426,4426,6,7.22,7.32,35,1,21.7,50.5
3427,4427,8,7.39,7.6,48,2,22.2,51.7
3428,4428,6,6.84,6.62,104,2,20.5,47.9
3429,4429,6,6.9,7.15,53,2,20.7,48.3
3430,4430,8,5.57,5.6,74,3,16.7,39.0
3431,4431,4,7.78,8.04,47,1,23.3,54.5
3432,4432,3,7.96,8.31,71,1,23.9,55.7
3433,4433,7,7.74,7.7,64,1,23.2,54.2
3434,4434,6,9.58,9.65,106,0,28.7,67.1
3435,4435,6,6.36,6.06,29,3,19.1,44.5
3436,4436,3,6.26,6.13,104,2,18.8,43.8
3437,4437,5,7.48,7.57,113,1,22.4,52.4
3438,4438,8,9.65,9.34,53,0,29.0,67.5
3439,4439,6,9.36,9.17,80,0,28.1,65.5
3440,4440,4,9.73,9.85,34,0,29.2,68.1
3441,4441,5,6.72,6.33,104,2,20.2,47.0
3442,4442,4,6.33,5.99,17,3,19.0,44.3
3443,4443,3,6.8,6.42,116,2,20.4,47.6
3444,4444,7,6.63,6.88,96,3,19.9,46.4
3445,4445,7,7.73,7.97,78,1,23.2,54.1
3446,4446,8,6.44,6.83,98,2,19.3,45.1
3447,4447,1,7.98,7.65,35,1,23.9,55.9
3448,4448,4,6.58,6.85,11,3,19.7,46.1
3449,4449,1,6.52,6.68,106,3,19.6,45.6
3450,4450,1,6.34,6.6,67,3,19.0,44.4
3451,4451,1,6.26,6.27,105,2,18.8,43.8
3452,4452,2,8.6,8.89,23,0,25.8,60.2
3453,4453,7,5.86,5.47,53,3,17.6,41.0
3454,4454,4,7.93,8.32,77,1,23.8,55.5
3455,4455,5,7.67,7.95,4,2,23.0,53.7
3456,4456,3,9.38,9.58,88,0,28.1,65.7
3457,4457,7,5.67,5.67,17,3,17.0,39.7
3458,4458,1,7.86,8.05,75,1,23.6,55.0
3459,4459,3,5.89,5.96,69,4,17.7,41.2
3460,4460,2,7.59,7.48,71,2,22.8,53.1
3461,4461,5,7.79,7.41,115,1,23.4,54.5
3462,4462,4,8.8,8.44,51,0,26.4,61.6
3463,4463,4,6.58,6.72,44,2,19.7,46.1
3464,4464,6,8.58,8.59,36,0,25.7,60.1
3465,4465,4,6.42,6.49,11,3,19.3,44.9
3466,4466,2,8.45,8.13,44,0,25.3,59.1
3467,4467,1,8.62,8.71,85,0,25.9,60.3
3468,4468,1,5.55,5.79,35,3,16.6,38.9
3469,4469,2,9.12,9.02,43,0,27.4,63.8
3470,4470,5,7.73,7.77,45,1,23.2,54.1
3471,4471,1,8.23,8.53,64,1,24.7,57.6
3472,4472,6,8.17,8.44,75,1,24.5,57.2
3473,4473,1,7.08,7.05,71,2,21.2,49.6
3474,4474,1,6.96,7.15,89,3,20.9,48.7
3475,4475,3,6.76,6.42,59,2,20.3,47.3
3476,4476,2,8.22,8.05,14,0,24.7,57.5
3477,4477,2,8.77,8.64,67,1,26.3,61.4
3478,4478,3,8.42,8.67,106,0,25.3,58.9
3479,4479,5,7.3,7.67,19,2,21.9,51.1
3480,4480,2,8.99,8.71,108,0,27.0,62.9
3481,4481,5,5.98,6.33,117,3,17.9,41.9
3482,4482,7,8.59,8.96,84,1,25.8,60.1
3483,4483,4,6.01,5.96,2,3,18.0,42.1
3484,4484,5,7.24,7.45,115,2,21.7,50.7
3485,4485,5,9.77,9.83,12,0,29.3,68.4
3486,4486,2,8.85,9.05,78,0,26.5,61.9
3487,4487,4,8.35,7.97,63,0,25.0,58.4
3488,4488,8,7.21,7.17,91,2,21.6,50.5
3489,4489,7,7.82,7.68,82,2,23.5,54.7
3490,4490,3,7.93,7.76,93,1,23.8,55.5
3491,4491,5,7.13,7.32,3,2,21.4,49.9
3492,4492,7,8.2,8.47,20,1,24.6,57.4
3493,4493,4,9.1,9.49,48,0,27.3,63.7
3494,4494,2,6.92,6.77,37,2,20.8,48.4
3495,4495,1,6.5,6.57,20,2,19.5,45.5
3496,4496,5,5.81,5.59,51,3,17.4,40.7
3497,4497,7,9.2,9.59,80,0,27.6,64.4
3498,4498,4,8.61,8.74,110,0,25.8,60.3
3499,4499,3,9.33,9.11,108,0,28.0,65.3
3500,4500,3,8.34,8.64,82,1,25.0,58.4
3501,4501,8,6.84,7.17,6,2,20.5,47.9
3502,4502,2,7.73,7.42,31,1,23.2,54.1
3503,4503,5,9.57,9.92,70,0,28.7,67.0
3504,4504,7,9.44,9.55,105,0,28.3,66.1
3505,4505,3,6.7,6.32,111,2,20.1,46.9
3506,4506,8,6.5,6.27,32,3,19.5,45.5
3507,4507,4,6.47,6.51,32,2,19.4,45.3
3508,4508,4,6.04,5.85,15,3,18.1,42.3
3509,4509,3,7.97,7.83,104,1,23.9,55.8
3510,4510,3,7.64,7.64,103,1,22.9,53.5
3511,4511,6,7.24,7.32,11,2,21.7,50.7
3512,4512,3,8.61,8.71,49,1,25.8,60.3
3513,4513,8,8.34,8.67,107,1,25.0,58.4
3514,4514,2,9.6,9.42,86,0,28.8,67.2
3515,4515,1,7.99,8.36,65,1,24.0,55.9
3516,4516,6,6.93,7.16,103,2,20.8,48.5
3517,4517,7,5.69,5.89,114,3,17.1,39.8
