placement_id,student_id,aptitude_score,resume_score,communication_score,interview_readiness,employability_score,placement_probability,placed,package_lpa
3027,4027,93,64,97,95,63.7,Medium,1,14.82
3028,4028,72,62,65,68,71.8,Medium,0,0.0
3029,4029,82,52,69,75,57.1,Low,0,0.0
3030,4030,94,74,88,91,77.1,Medium,0,0.0
3031,4031,62,61,71,66,63.8,Medium,1,8.02
3032,4032,52,30,47,49,37.2,Low,0,0.0
3033,4033,59,48,64,61,53.8,Low,0,0.0
3034,4034,72,60,85,78,64.6,Medium,0,0.0
3035,4035,89,55,93,91,55.1,Low,0,0.0
3036,4036,66,66,81,73,65.7,Medium,1,5.35
3037,4037,87,68,76,81,77.0,Medium,1,16.44
3038,4038,85,75,86,85,82.0,High,1,5.34
3039,4039,92,64,86,89,62.8,Medium,0,0.0
3040,4040,89,68,76,82,66.3,Medium,0,0.0
3041,4041,83,68,76,79,77.4,Medium,1,10.78
3042,4042,71,51,75,73,52.9,Low,0,0.0
3043,4043,75,65,79,77,65.4,Medium,1,12.04
3044,4044,83,52,72,77,54.8,Low,0,0.0
3045,4045,52,49,70,61,53.1,Low,0,0.0
3046,4046,66,55,74,70,59.9,Low,0,0.0
3047,4047,88,65,84,86,64.8,Medium,0,0.0
3048,4048,100,61,81,90,65.8,Medium,1,7.39
3049,4049,30,30,35,32,33.9,Low,0,0.0
3050,4050,65,54,76,70,58.3,Low,0,0.0
3051,4051,95,74,98,96,78.9,Medium,1,6.67
3052,4052,82,77,89,85,78.3,Medium,1,5.27
3053,4053,91,56,81,86,63.1,Medium,0,0.0
3054,4054,56,43,51,53,55.6,Low,0,0.0
3055,4055,59,50,58,58,52.1,Low,0,0.0
3056,4056,74,63,78,76,62.0,Medium,0,0.0
3057,4057,78,59,80,79,60.7,Medium,0,0.0
3058,4058,80,84,94,87,84.3,High,1,15.43
3059,4059,73,41,64,68,44.3,Low,0,0.0
3060,4060,46,50,58,52,49.6,Low,0,0.0
3061,4061,61,44,60,60,46.0,Low,0,0.0
3062,4062,93,71,86,89,75.6,Medium,0,0.0
3063,4063,59,65,85,72,61.9,Medium,0,0.0
3064,4064,94,74,89,91,74.8,Medium,1,13.8
3065,4065,80,79,88,84,76.7,Medium,0,0.0
3066,4066,66,45,72,69,51.7,Low,0,0.0
3067,4067,94,85,100,97,84.7,High,1,5.9
3068,4068,39,37,46,42,43.8,Low,0,0.0
3069,4069,84,63,81,82,70.3,Medium,1,14.57
3070,4070,60,45,72,66,42.5,Low,0,0.0
3071,4071,78,64,86,82,63.1,Medium,0,0.0
3072,4072,48,45,69,58,48.2,Low,0,0.0
3073,4073,100,71,100,100,68.8,Medium,1,11.95
3074,4074,75,59,77,76,62.2,Medium,1,8.34
3075,4075,92,73,95,93,75.9,Medium,1,17.09
3076,4076,68,59,73,70,62.7,Medium,0,0.0
3077,4077,91,80,100,95,79.4,Medium,1,10.65
3078,4078,92,69,92,92,68.6,Medium,1,16.18
3079,4079,48,43,49,48,53.9,Low,0,0.0
3080,4080,60,35,57,58,42.9,Low,0,0.0
3081,4081,57,48,69,63,46.8,Low,0,0.0
3082,4082,92,82,91,91,80.7,High,1,5.56
3083,4083,77,61,77,77,67.9,Medium,0,0.0
3084,4084,54,37,57,55,43.5,Low,0,0.0
3085,4085,37,31,35,36,38.6,Low,0,0.0
3086,4086,68,43,58,63,55.1,Low,0,0.0
3087,4087,95,55,78,86,57.6,Low,1,4.3
3088,4088,100,78,100,100,74.2,Medium,1,8.31
3089,4089,65,46,60,62,45.4,Low,0,0.0
3090,4090,75,46,75,75,50.3,Low,0,0.0
3091,4091,70,56,70,70,64.6,Medium,0,0.0
3092,4092,65,56,81,73,61.2,Medium,1,17.72
3093,4093,48,35,42,45,40.3,Low,0,0.0
3094,4094,68,48,69,68,46.2,Low,0,0.0
3095,4095,57,39,51,54,45.8,Low,0,0.0
3096,4096,68,62,83,75,62.8,Medium,0,0.0
3097,4097,87,82,100,93,81.3,High,1,4.7
3098,4098,62,32,51,56,38.8,Low,0,0.0
3099,4099,100,87,100,100,84.4,High,1,9.25
3100,4100,78,67,79,78,72.1,Medium,0,0.0
3101,4101,71,55,79,75,59.4,Low,0,0.0
3102,4102,50,38,48,49,43.2,Low,0,0.0
3103,4103,55,45,59,57,51.9,Low,0,0.0
3104,4104,74,56,66,70,64.4,Medium,1,11.53
3105,4105,89,67,88,88,71.4,Medium,0,0.0
3106,4106,82,71,87,84,73.8,Medium,1,17.82
3107,4107,62,45,70,66,44.5,Low,0,0.0
3108,4108,83,58,79,81,60.5,Medium,0,0.0
3109,4109,97,59,91,94,62.1,Medium,0,0.0
3110,4110,86,79,99,92,79.7,Medium,1,13.87
3111,4111,81,62,82,81,62.4,Medium,1,11.71
3112,4112,61,56,80,70,56.9,Low,0,0.0
3113,4113,80,68,80,80,66.2,Medium,0,0.0
3114,4114,65,54,66,65,55.1,Low,0,0.0
3115,4115,73,49,70,71,53.5,Low,0,0.0
3116,4116,100,76,97,98,68.9,Medium,1,12.71
3117,4117,100,80,100,100,80.4,High,1,4.44
3118,4118,65,42,56,60,42.7,Low,0,0.0
3119,4119,82,60,78,80,63.6,Medium,0,0.0
3120,4120,98,79,93,95,81.5,High,1,14.53
3121,4121,50,36,58,54,40.6,Low,0,0.0
3122,4122,64,42,56,60,46.1,Low,0,0.0
3123,4123,70,54,77,73,56.0,Low,0,0.0
3124,4124,68,40,58,63,45.7,Low,0,0.0
3125,4125,70,56,79,74,52.3,Low,0,0.0
3126,4126,67,41,59,63,48.3,Low,0,0.0
3127,4127,73,60,75,74,64.5,Medium,1,14.17
3128,4128,77,50,73,75,46.5,Low,0,0.0
3129,4129,50,32,51,50,37.3,Low,0,0.0
3130,4130,87,65,78,82,63.5,Medium,0,0.0
3131,4131,88,77,98,93,78.2,Medium,1,17.91
3132,4132,31,30,35,33,29.7,Low,0,0.0
3133,4133,86,49,85,85,47.7,Low,0,0.0
3134,4134,88,66,87,87,68.1,Medium,1,11.85
3135,4135,45,38,49,47,44.9,Low,0,0.0
3136,4136,47,39,57,52,43.2,Low,0,0.0
3137,4137,86,60,78,82,64.8,Medium,0,0.0
3138,4138,68,50,72,70,53.3,Low,0,0.0
3139,4139,81,51,71,76,56.8,Low,1,14.19
3140,4140,72,43,69,70,46.7,Low,0,0.0
3141,4141,30,30,43,36,36.1,Low,0,0.0
3142,4142,73,58,81,77,62.5,Medium,0,0.0
3143,4143,64,51,75,69,53.8,Low,0,0.0
3144,4144,100,78,100,100,74.2,Medium,1,10.11
3145,4145,67,43,69,68,47.3,Low,0,0.0
3146,4146,60,47,66,63,51.0,Low,0,0.0
3147,4147,75,53,78,76,56.5,Low,0,0.0
3148,4148,68,60,92,80,54.6,Low,0,0.0
3149,4149,56,50,63,59,53.0,Low,0,0.0
3150,4150,85,70,88,86,73.5,Medium,1,11.6
3151,4151,51,38,59,55,43.8,Low,0,0.0
3152,4152,79,68,76,77,75.2,Medium,1,9.42
3153,4153,89,82,100,94,79.7,Medium,1,10.35
3154,4154,69,70,85,77,69.8,Medium,1,7.21
3155,4155,78,62,68,73,69.8,Medium,1,10.76
3156,4156,78,66,86,82,67.1,Medium,1,17.1
3157,4157,85,71,83,84,73.4,Medium,1,14.06
3158,4158,93,81,93,93,81.9,High,1,10.16
3159,4159,74,45,72,73,50.9,Low,0,0.0
3160,4160,64,67,79,71,72.8,Medium,1,13.34
3161,4161,78,62,83,80,60.4,Medium,1,14.06
3162,4162,79,55,75,77,57.1,Low,0,0.0
3163,4163,92,83,100,96,80.0,High,1,14.13
3164,4164,88,85,100,94,80.2,High,1,16.67
3165,4165,87,50,69,78,56.1,Low,0,0.0
3166,4166,89,80,100,94,79.9,Medium,1,17.1
3167,4167,91,73,95,93,70.4,Medium,0,0.0
3168,4168,72,74,78,75,77.5,Medium,1,4.28
3169,4169,94,74,88,91,81.7,High,1,16.59
3170,4170,87,70,99,93,68.2,Medium,0,0.0
3171,4171,65,49,74,69,48.9,Low,0,0.0
3172,4172,51,35,56,53,42.8,Low,0,0.0
3173,4173,76,61,90,83,61.5,Medium,0,0.0
3174,4174,54,38,63,58,40.1,Low,0,0.0
3175,4175,80,72,88,84,71.6,Medium,1,10.74
3176,4176,91,74,88,89,78.4,Medium,1,8.85
3177,4177,61,45,54,57,56.2,Low,0,0.0
3178,4178,76,66,76,76,66.7,Medium,0,0.0
3179,4179,67,52,58,62,57.4,Low,0,0.0
3180,4180,91,78,90,90,79.5,Medium,1,13.5
3181,4181,93,77,88,90,74.2,Medium,1,4.55
3182,4182,95,70,91,93,77.1,Medium,1,11.44
3183,4183,76,56,67,71,59.8,Low,0,0.0
3184,4184,77,62,92,84,65.0,Medium,1,14.11
3185,4185,44,35,57,50,42.5,Low,0,0.0
3186,4186,62,46,60,61,55.4,Low,0,0.0
3187,4187,81,74,79,80,76.7,Medium,1,13.08
3188,4188,75,59,73,74,62.5,Medium,0,0.0
3189,4189,95,80,91,93,77.3,Medium,1,5.52
3190,4190,58,33,53,55,38.8,Low,0,0.0
3191,4191,93,80,87,90,77.7,Medium,1,15.49
3192,4192,70,38,58,64,46.3,Low,0,0.0
3193,4193,74,62,82,78,63.1,Medium,0,0.0
3194,4194,98,75,100,99,75.6,Medium,1,12.68
3195,4195,98,72,99,98,72.3,Medium,1,14.72
3196,4196,100,87,100,100,85.8,High,1,5.97
3197,4197,65,56,70,67,53.7,Low,1,14.94
3198,4198,49,37,57,53,42.5,Low,0,0.0
3199,4199,97,63,95,96,66.4,Medium,1,8.08
3200,4200,45,35,47,46,42.9,Low,0,0.0
3201,4201,63,46,64,63,52.4,Low,0,0.0
3202,4202,96,69,97,96,69.5,Medium,1,11.78
3203,4203,90,74,93,91,77.3,Medium,1,17.2
3204,4204,58,36,59,58,40.0,Low,0,0.0
3205,4205,99,78,100,99,76.8,Medium,1,15.37
3206,4206,69,65,84,76,65.0,Medium,1,17.92
3207,4207,96,74,93,94,72.3,Medium,0,0.0
3208,4208,54,51,57,55,53.8,Low,1,10.82
3209,4209,56,33,59,57,39.9,Low,0,0.0
3210,4210,73,57,79,76,59.5,Low,1,8.6
3211,4211,90,71,92,91,75.6,Medium,1,15.76
3212,4212,85,72,88,86,75.8,Medium,0,0.0
3213,4213,51,36,49,50,43.6,Low,0,0.0
3214,4214,94,67,79,86,72.4,Medium,0,0.0
3215,4215,99,79,92,95,80.7,High,1,11.87
3216,4216,86,70,81,83,74.4,Medium,1,6.38
3217,4217,74,62,69,71,61.9,Medium,0,0.0
3218,4218,67,40,63,65,43.1,Low,0,0.0
3219,4219,63,47,81,72,49.9,Low,0,0.0
3220,4220,49,41,54,51,45.8,Low,0,0.0
3221,4221,77,74,78,77,76.7,Medium,0,0.0
3222,4222,77,65,88,82,62.5,Medium,0,0.0
3223,4223,38,36,55,46,40.9,Low,0,0.0
3224,4224,80,52,83,81,54.9,Low,0,0.0
3225,4225,59,49,67,63,56.8,Low,0,0.0
3226,4226,71,53,72,71,50.9,Low,0,0.0
3227,4227,92,82,94,93,82.6,High,1,5.15
3228,4228,85,83,100,92,77.9,Medium,1,12.81
3229,4229,92,63,98,95,57.7,Low,0,0.0
3230,4230,63,36,58,60,43.9,Low,0,0.0
3231,4231,74,63,70,72,61.9,Medium,0,0.0
3232,4232,72,58,88,80,59.1,Low,1,5.55
3233,4233,97,77,90,93,77.5,Medium,1,7.59
3234,4234,77,68,94,85,63.3,Medium,0,0.0
3235,4235,97,77,91,94,81.8,High,1,17.04
3236,4236,87,61,90,88,64.3,Medium,0,0.0
3237,4237,97,73,87,92,77.2,Medium,1,15.28
3238,4238,44,44,56,50,49.4,Low,0,0.0
3239,4239,100,76,92,96,80.0,High,1,16.01
3240,4240,43,43,62,52,47.2,Low,0,0.0
3241,4241,57,51,71,64,56.9,Low,0,0.0
3242,4242,74,63,74,74,62.7,Medium,1,15.18
3243,4243,54,44,65,59,45.1,Low,0,0.0
3244,4244,48,35,43,45,43.7,Low,0,0.0
3245,4245,86,65,85,85,68.1,Medium,1,13.63
3246,4246,96,72,94,95,76.6,Medium,1,6.04
3247,4247,99,76,96,97,79.6,Medium,1,13.55
3248,4248,67,48,64,65,55.0,Low,0,0.0
3249,4249,75,75,94,84,76.2,Medium,1,5.95
3250,4250,88,74,88,88,76.3,Medium,1,14.47
3251,4251,76,68,84,80,66.3,Medium,1,10.03
3252,4252,68,50,78,73,50.1,Low,0,0.0
3253,4253,74,53,78,76,56.6,Low,0,0.0
3254,4254,68,67,64,66,69.3,Medium,0,0.0
3255,4255,54,34,55,54,37.9,Low,0,0.0
3256,4256,77,59,77,77,59.7,Low,0,0.0
3257,4257,74,55,65,69,58.6,Low,0,0.0
3258,4258,86,61,80,83,69.2,Medium,1,4.11
3259,4259,82,66,83,82,73.0,Medium,1,6.27
3260,4260,58,47,61,59,46.2,Low,0,0.0
3261,4261,66,43,64,65,47.1,Low,0,0.0
3262,4262,92,74,88,90,78.8,Medium,0,0.0
3263,4263,77,64,72,74,65.8,Medium,0,0.0
3264,4264,60,56,71,65,58.8,Low,0,0.0
3265,4265,98,80,100,99,81.1,High,1,4.64
3266,4266,62,38,59,60,39.4,Low,0,0.0
3267,4267,75,53,70,72,57.4,Low,0,0.0
3268,4268,56,46,65,60,44.2,Low,0,0.0
3269,4269,66,38,53,59,43.6,Low,0,0.0
3270,4270,52,51,66,59,56.5,Low,0,0.0
3271,4271,83,61,80,81,61.6,Medium,0,0.0
3272,4272,53,38,56,54,38.9,Low,0,0.0
3273,4273,92,79,95,93,79.2,Medium,1,12.23
3274,4274,46,42,63,54,47.7,Low,0,0.0
3275,4275,84,69,78,81,70.6,Medium,1,5.23
3276,4276,89,73,100,94,70.9,Medium,1,8.91
3277,4277,84,70,70,77,75.0,Medium,1,9.74
3278,4278,57,55,79,68,51.3,Low,0,0.0
3279,4279,94,74,89,91,71.4,Medium,1,16.09
3280,4280,84,64,82,83,70.1,Medium,1,15.68
3281,4281,86,80,91,88,78.5,Medium,0,0.0
3282,4282,76,45,66,71,42.4,Low,0,0.0
3283,4283,69,56,77,73,65.4,Medium,1,17.33
3284,4284,41,40,53,47,46.1,Low,0,0.0
3285,4285,90,57,78,84,63.3,Medium,0,0.0
3286,4286,88,70,84,86,70.5,Medium,1,7.63
3287,4287,89,70,85,87,71.2,Medium,0,0.0
3288,4288,95,73,91,93,72.7,Medium,1,7.87
3289,4289,70,67,83,76,68.9,Medium,0,0.0
3290,4290,92,71,100,96,70.2,Medium,1,13.5
3291,4291,60,46,68,64,45.1,Low,0,0.0
3292,4292,100,65,88,94,63.2,Medium,1,10.21
3293,4293,82,45,63,72,53.8,Low,0,0.0
3294,4294,77,64,83,80,61.8,Medium,1,6.99
3295,4295,66,58,74,70,64.6,Medium,1,5.3
3296,4296,99,58,93,96,53.1,Low,1,4.82
3297,4297,77,45,76,76,42.8,Low,0,0.0
3298,4298,94,75,90,92,76.7,Medium,1,9.17
3299,4299,93,75,90,91,78.6,Medium,1,11.14
3300,4300,62,31,45,53,39.2,Low,0,0.0
3301,4301,76,44,65,70,45.5,Low,0,0.0
3302,4302,93,79,95,94,79.7,Medium,1,6.06
3303,4303,93,73,94,93,71.8,Medium,1,12.88
3304,4304,61,54,77,69,57.2,Low,1,9.58
3305,4305,78,52,73,75,54.3,Low,0,0.0
3306,4306,100,83,100,100,79.5,Medium,1,15.09
3307,4307,85,56,80,82,57.1,Low,0,0.0
3308,4308,88,69,92,90,73.8,Medium,1,17.91
3309,4309,83,46,74,78,47.3,Low,0,0.0
3310,4310,100,79,98,99,77.1,Medium,1,15.0
3311,4311,86,72,94,90,73.4,Medium,0,0.0
3312,4312,44,48,72,58,48.0,Low,0,0.0
3313,4313,52,43,62,57,44.6,Low,0,0.0
3314,4314,61,55,64,62,58.4,Low,0,0.0
3315,4315,83,66,100,91,64.0,Medium,0,0.0
3316,4316,76,40,62,69,42.6,Low,0,0.0
3317,4317,85,75,90,87,76.1,Medium,1,7.81
3318,4318,53,30,43,48,40.5,Low,0,0.0
3319,4319,91,69,88,89,69.9,Medium,1,14.03
3320,4320,65,40,56,60,44.2,Low,0,0.0
3321,4321,62,46,69,65,45.0,Low,0,0.0
3322,4322,100,78,86,93,80.2,High,1,15.09
3323,4323,85,84,98,91,83.1,High,1,6.51
3324,4324,91,67,82,86,65.7,Medium,1,13.37
3325,4325,95,66,94,94,58.9,Low,0,0.0
3326,4326,53,46,65,59,44.1,Low,0,0.0
3327,4327,64,54,76,70,55.0,Low,0,0.0
3328,4328,97,85,100,98,84.6,High,1,16.99
3329,4329,70,55,65,67,60.8,Medium,1,5.97
3330,4330,69,47,63,66,53.5,Low,0,0.0
3331,4331,60,43,68,64,49.3,Low,0,0.0
3332,4332,78,70,81,79,71.8,Medium,1,8.09
3333,4333,87,65,92,89,60.2,Medium,0,0.0
3334,4334,100,68,84,92,69.3,Medium,0,0.0
3335,4335,96,76,93,94,80.4,High,1,15.39
3336,4336,54,35,57,55,41.2,Low,0,0.0
3337,4337,93,78,100,96,75.7,Medium,1,7.91
3338,4338,72,71,83,77,74.9,Medium,1,15.87
3339,4339,58,40,52,55,45.2,Low,0,0.0
3340,4340,76,66,87,81,63.4,Medium,1,10.83
3341,4341,70,65,81,75,68.7,Medium,1,12.01
3342,4342,94,74,89,91,70.7,Medium,0,0.0
3343,4343,56,43,63,59,45.6,Low,0,0.0
3344,4344,61,38,59,60,44.0,Low,0,0.0
3345,4345,83,58,85,84,55.9,Low,0,0.0
3346,4346,96,80,100,98,76.8,Medium,1,14.61
3347,4347,100,71,93,96,73.4,Medium,1,17.9
3348,4348,100,75,95,97,76.2,Medium,1,13.42
3349,4349,30,39,37,33,45.0,Low,0,0.0
3350,4350,98,71,100,99,67.2,Medium,0,0.0
3351,4351,77,55,82,79,58.0,Low,0,0.0
3352,4352,48,47,58,53,54.7,Low,1,15.56
3353,4353,86,71,93,89,71.9,Medium,1,9.65
3354,4354,76,65,93,84,60.0,Medium,0,0.0
3355,4355,69,38,62,65,47.2,Low,0,0.0
3356,4356,61,46,51,56,50.4,Low,0,0.0
3357,4357,100,85,100,100,83.6,High,1,15.2
3358,4358,82,68,77,79,73.4,Medium,1,13.86
3359,4359,74,46,78,76,47.3,Low,0,0.0
3360,4360,81,51,70,75,54.4,Low,0,0.0
3361,4361,93,76,86,89,74.7,Medium,1,9.89
3362,4362,62,59,62,62,67.0,Medium,1,5.24
3363,4363,43,42,61,52,45.4,Low,0,0.0
3364,4364,90,61,81,85,67.0,Medium,1,14.36
3365,4365,76,64,77,76,63.4,Medium,0,0.0
3366,4366,60,38,59,59,41.3,Low,0,0.0
3367,4367,57,56,66,61,58.9,Low,0,0.0
3368,4368,69,46,82,75,43.1,Low,0,0.0
3369,4369,41,45,58,49,49.8,Low,0,0.0
3370,4370,78,66,91,84,67.5,Medium,1,9.39
3371,4371,58,44,56,57,49.5,Low,0,0.0
3372,4372,90,58,74,82,58.7,Low,0,0.0
3373,4373,76,48,68,72,50.3,Low,0,0.0
3374,4374,82,46,75,78,46.5,Low,0,0.0
3375,4375,97,68,90,93,72.7,Medium,1,11.15
3376,4376,86,72,98,92,67.5,Medium,1,11.96
3377,4377,73,45,69,71,50.0,Low,0,0.0
3378,4378,97,63,85,91,70.6,Medium,1,12.47
3379,4379,76,56,71,73,67.3,Medium,0,0.0
3380,4380,100,87,100,100,82.6,High,1,9.16
3381,4381,42,31,48,45,36.2,Low,0,0.0
3382,4382,64,55,78,71,53.9,Low,0,0.0
3383,4383,63,44,66,64,53.1,Low,0,0.0
3384,4384,67,49,65,66,50.1,Low,0,0.0
3385,4385,80,48,69,74,50.2,Low,0,0.0
3386,4386,79,66,76,77,67.5,Medium,1,6.77
3387,4387,75,49,71,73,54.7,Low,0,0.0
3388,4388,85,69,86,85,69.3,Medium,1,13.5
3389,4389,88,77,84,86,80.4,High,1,12.96
3390,4390,73,66,76,74,68.7,Medium,0,0.0
3391,4391,76,52,72,74,52.4,Low,0,0.0
3392,4392,98,74,89,93,76.8,Medium,1,13.61
3393,4393,61,37,61,61,43.3,Low,0,0.0
3394,4394,45,40,48,46,52.4,Low,0,0.0
3395,4395,100,62,92,96,56.2,Low,0,0.0
3396,4396,79,57,77,78,57.9,Low,1,7.47
3397,4397,77,38,59,68,50.4,Low,0,0.0
3398,4398,100,82,98,99,80.8,High,1,15.39
3399,4399,47,39,47,47,50.9,Low,0,0.0
3400,4400,100,78,96,98,79.5,Medium,1,14.43
3401,4401,83,56,70,76,62.5,Medium,0,0.0
3402,4402,73,58,84,78,60.2,Medium,0,0.0
3403,4403,91,65,85,88,62.9,Medium,1,14.77
3404,4404,88,59,77,82,63.8,Medium,1,9.53
3405,4405,84,79,85,84,78.2,Medium,1,16.92
3406,4406,80,61,76,78,63.7,Medium,0,0.0
3407,4407,93,69,86,89,70.8,Medium,0,0.0
3408,4408,67,42,61,64,46.0,Low,0,0.0
3409,4409,46,36,62,54,37.0,Low,0,0.0
3410,4410,48,30,38,43,34.3,Low,0,0.0
3411,4411,59,62,75,67,68.8,Medium,1,4.61
3412,4412,61,50,68,64,53.5,Low,0,0.0
3413,4413,68,48,69,68,54.0,Low,0,0.0
3414,4414,68,59,77,72,63.8,Medium,0,0.0
3415,4415,52,40,63,57,48.0,Low,0,0.0
3416,4416,78,68,90,84,70.7,Medium,0,0.0
3417,4417,86,56,88,87,53.1,Low,0,0.0
3418,4418,81,42,71,76,45.3,Low,0,0.0
3419,4419,81,40,73,77,41.7,Low,0,0.0
3420,4420,77,67,74,75,72.0,Medium,1,15.41
3421,4421,61,33,49,55,47.8,Low,0,0.0
3422,4422,43,36,52,47,37.0,Low,0,0.0
3423,4423,92,79,95,93,79.4,Medium,1,11.51
3424,4424,100,83,96,98,80.5,High,1,9.33
3425,4425,84,49,80,82,44.7,Low,0,0.0
3426,4426,79,54,72,75,56.3,Low,0,0.0
3427,4427,80,61,84,82,57.6,Low,0,0.0
3428,4428,55,37,46,50,48.3,Low,0,0.0
3429,4429,71,53,73,72,53.7,Low,0,0.0
3430,4430,69,46,65,67,45.4,Low,0,0.0
3431,4431,94,59,86,90,61.1,Medium,0,0.0
3432,4432,68,60,69,68,62.6,Medium,0,0.0
3433,4433,65,65,78,71,63.0,Medium,1,10.41
3434,4434,99,79,88,93,81.5,High,1,13.02
3435,4435,68,42,67,67,47.3,Low,0,0.0
3436,4436,86,53,79,82,47.3,Low,0,0.0
3437,4437,61,56,67,64,59.9,Low,1,9.32
3438,4438,90,79,89,89,80.5,High,1,13.99
3439,4439,77,73,87,82,78.0,Medium,1,5.05
3440,4440,98,85,100,99,84.1,High,1,8.76
3441,4441,74,57,76,75,52.9,Low,0,0.0
3442,4442,60,46,68,64,47.6,Low,0,0.0
3443,4443,66,46,70,68,49.4,Low,0,0.0
3444,4444,78,58,74,76,54.7,Low,0,0.0
3445,4445,58,48,65,61,54.7,Low,0,0.0
3446,4446,46,36,39,42,42.6,Low,0,0.0
3447,4447,85,61,80,82,64.1,Medium,0,0.0
3448,4448,72,45,72,72,49.5,Low,0,0.0
3449,4449,79,58,85,82,54.8,Low,0,0.0
3450,4450,56,42,57,56,45.4,Low,0,0.0
3451,4451,80,48,75,77,49.1,Low,0,0.0
3452,4452,59,68,76,67,69.8,Medium,1,4.23
3453,4453,53,44,64,58,44.2,Low,0,0.0
3454,4454,68,62,79,73,63.8,Medium,0,0.0
3455,4455,73,51,71,72,58.6,Low,0,0.0
3456,4456,86,74,83,84,77.5,Medium,1,17.27
3457,4457,76,49,75,75,46.3,Low,0,0.0
3458,4458,64,54,63,63,61.5,Medium,0,0.0
3459,4459,71,50,76,73,46.8,Low,0,0.0
3460,4460,69,54,80,74,59.4,Low,0,0.0
3461,4461,69,62,68,68,63.2,Medium,0,0.0
3462,4462,82,67,85,83,71.2,Medium,1,16.82
3463,4463,53,47,66,59,46.2,Low,0,0.0
3464,4464,73,66,77,75,69.7,Medium,1,14.8
3465,4465,75,47,76,75,52.3,Low,0,0.0
3466,4466,76,57,68,72,64.0,Medium,1,5.04
3467,4467,69,72,92,80,71.6,Medium,1,17.19
3468,4468,57,34,54,55,36.6,Low,0,0.0
3469,4469,77,68,80,78,71.1,Medium,0,0.0
3470,4470,78,58,75,76,59.1,Low,1,4.23
3471,4471,82,57,79,80,64.8,Medium,0,0.0
3472,4472,93,70,88,90,71.5,Medium,0,0.0
3473,4473,53,44,57,55,48.3,Low,0,0.0
3474,4474,48,38,48,48,47.0,Low,0,0.0
3475,4475,63,43,54,58,49.8,Low,0,0.0
3476,4476,76,70,95,85,67.9,Medium,1,8.88
3477,4477,79,67,85,82,68.6,Medium,1,13.51
3478,4478,89,73,100,94,72.3,Medium,1,5.49
3479,4479,62,46,54,58,51.2,Low,0,0.0
3480,4480,58,71,76,67,73.2,Medium,0,0.0
3481,4481,68,45,73,70,45.5,Low,0,0.0
3482,4482,85,58,75,80,62.6,Medium,0,0.0
3483,4483,30,30,43,36,34.1,Low,0,0.0
3484,4484,76,57,82,79,59.6,Low,0,0.0
3485,4485,97,78,92,94,82.3,High,1,9.82
3486,4486,96,69,89,92,71.5,Medium,1,13.5
3487,4487,92,66,87,89,70.6,Medium,1,12.69
3488,4488,83,57,82,82,56.9,Low,0,0.0
3489,4489,65,53,64,64,60.6,Medium,0,0.0
3490,4490,67,61,70,68,61.3,Medium,1,13.08
3491,4491,60,40,62,61,50.8,Low,0,0.0
3492,4492,65,67,83,74,65.5,Medium,1,12.32
3493,4493,89,72,94,91,73.5,Medium,1,11.48
3494,4494,92,59,86,89,57.3,Low,0,0.0
3495,4495,53,30,37,45,39.9,Low,0,0.0
3496,4496,62,35,52,57,39.0,Low,0,0.0
3497,4497,79,71,77,78,75.8,Medium,1,15.86
3498,4498,74,61,66,70,66.9,Medium,1,5.99
3499,4499,78,65,84,81,69.9,Medium,1,5.62
3500,4500,81,60,69,75,65.5,Medium,1,15.81
3501,4501,84,45,66,75,50.8,Low,0,0.0
3502,4502,66,49,57,61,56.3,Low,0,0.0
3503,4503,74,67,74,74,72.2,Medium,0,0.0
3504,4504,100,82,100,100,83.5,High,1,16.36
3505,4505,65,37,53,59,44.4,Low,0,0.0
3506,4506,68,48,69,68,48.8,Low,0,0.0
3507,4507,45,34,54,49,41.8,Low,0,0.0
3508,4508,92,52,86,89,48.2,Low,0,0.0
3509,4509,79,63,74,76,63.9,Medium,1,16.16
3510,4510,67,60,88,77,61.2,Medium,0,0.0
3511,4511,84,58,79,81,58.7,Low,1,17.76
3512,4512,69,72,85,77,71.5,Medium,1,16.4
3513,4513,74,58,71,72,63.6,Medium,0,0.0
3514,4514,91,83,93,92,82.3,High,1,7.23
3515,4515,98,61,90,94,66.8,Medium,0,0.0
3516,4516,73,55,79,76,53.3,Low,0,0.0
3517,4517,60,42,56,58,42.5,Low,0,0.0
3518,4518,89,62,82,85,63.2,Medium,0,0.0
3519,4519,83,56,84,83,60.7,Medium,0,0.0
3520,4520,92,64,100,96,56.6,Low,0,0.0
3521,4521,72,45,63,67,55.9,Low,0,0.0
3522,4522,62,44,61,61,48.8,Low,0,0.0
3523,4523,92,66,86,89,74.9,Medium,1,10.6
3524,4524,73,56,66,69,65.9,Medium,1,4.19
3525,4525,65,61,76,70,58.5,Low,0,0.0
3526,4526,52,52,73,62,52.5,Low,0,0.0
3527,4527,77,50,68,72,58.7,Low,0,0.0
3528,4528,69,37,67,68,41.9,Low,0,0.0
3529,4529,79,61,91,85,58.8,Low,1,15.62
3530,4530,77,53,69,73,57.2,Low,0,0.0
3531,4531,58,36,55,56,42.5,Low,0,0.0
3532,4532,51,42,67,59,46.4,Low,0,0.0
3533,4533,66,72,80,73,76.0,Medium,1,17.86
3534,4534,95,64,86,90,70.2,Medium,1,8.1
3535,4535,71,47,74,72,43.2,Low,0,0.0
